"","Url"
"1411","https://millercenter.org/the-presidency/presidential-speeches/december-3-1924-second-annual-message/"
"1412","https://millercenter.org/the-presidency/presidential-speeches/july-3-1925-centennial-washingtons-command-continental-army/"
"1413","https://millercenter.org/the-presidency/presidential-speeches/december-8-1925-third-annual-message/"
"1414","https://millercenter.org/the-presidency/presidential-speeches/july-5-1926-declaration-independence-anniversary-commemoration/"
"1415","https://millercenter.org/the-presidency/presidential-speeches/december-7-1926-fourth-annual-message/"
"1416","https://millercenter.org/the-presidency/presidential-speeches/february-22-1927-address-regarding-washingtons-birthday/"
"1417","https://millercenter.org/the-presidency/presidential-speeches/december-6-1927-fifth-annual-message/"
"1418","https://millercenter.org/the-presidency/presidential-speeches/december-4-1928-sixth-annual-message/"
"1419","https://millercenter.org/the-presidency/presidential-speeches/october-22-1928-principles-and-ideals-united-states-government"
"1420","https://millercenter.org/the-presidency/presidential-speeches/june-11-1929-message-regarding-farm-bill"
"1421","https://millercenter.org/the-presidency/presidential-speeches/july-24-1929-address-kellogg-briand-pact"
"1422","https://millercenter.org/the-presidency/presidential-speeches/july-24-1929-remarks-upon-proclaiming-treaty-renunciation-war"
"1423","https://millercenter.org/the-presidency/presidential-speeches/december-6-1932-fourth-state-union-address/"
"1424","https://millercenter.org/the-presidency/presidential-speeches/november-5-1932-campaign-speech-st-paul-minnesota/"
"1425","https://millercenter.org/the-presidency/presidential-speeches/october-28-1932-campaign-speech-indianapolis-indiana/"
"1426","https://millercenter.org/the-presidency/presidential-speeches/october-21-1932-campaign-speech-madison-square-garden/"
"1427","https://millercenter.org/the-presidency/presidential-speeches/may-31-1932-statement-national-economy/"
"1428","https://millercenter.org/the-presidency/presidential-speeches/december-11-1931-statement-regarding-economic-recovery/"
"1429","https://millercenter.org/the-presidency/presidential-speeches/december-8-1931-third-state-union-address/"
"1430","https://millercenter.org/the-presidency/presidential-speeches/october-18-1931-message-regarding-unemployment-relief/"
"1431","https://millercenter.org/the-presidency/presidential-speeches/september-22-1931-message-gold-standard/"
"1432","https://millercenter.org/the-presidency/presidential-speeches/june-21-1931-statement-foreign-debts/"
"1433","https://millercenter.org/the-presidency/presidential-speeches/february-26-1931-veto-messages-regarding-emergency-adjusted/"
"1434","https://millercenter.org/the-presidency/presidential-speeches/september-18-1929-message-regarding-international-peace/"
"1435","https://millercenter.org/the-presidency/presidential-speeches/november-5-1929-message-economy/"
"1436","https://millercenter.org/the-presidency/presidential-speeches/november-19-1929-statement-economy/"
"1437","https://millercenter.org/the-presidency/presidential-speeches/december-3-1929-first-state-union-address/"
"1438","https://millercenter.org/the-presidency/presidential-speeches/march-7-1930-statement-regarding-business-and-unemployment/"
"1439","https://millercenter.org/the-presidency/presidential-speeches/april-28-1930-message-regarding-law-enforcement/"
"1440","https://millercenter.org/the-presidency/presidential-speeches/june-16-1930-message-regarding-smoot-hawley-tariff-act/"
"1441","https://millercenter.org/the-presidency/presidential-speeches/july-7-1930-message-regarding-london-naval-treaty/"
"1442","https://millercenter.org/the-presidency/presidential-speeches/october-2-1930-address-american-bankers-association/"
"1443","https://millercenter.org/the-presidency/presidential-speeches/december-9-1930-message-regarding-unemployment-relief/"
"1444","https://millercenter.org/the-presidency/presidential-speeches/february-3-1931-statement-unemployment-relief/"
"1445","https://millercenter.org/the-presidency/presidential-speeches/march-1-1945-address-congress-yalta/"
"1446","https://millercenter.org/the-presidency/presidential-speeches/february-11-1945-joint-statement-churchill-and-stalin-yalta/"
"1447","https://millercenter.org/the-presidency/presidential-speeches/january-20-1945-fourth-inaugural-address/"
"1448","https://millercenter.org/the-presidency/presidential-speeches/july-20-1944-democratic-national-convention/"
"1449","https://millercenter.org/the-presidency/presidential-speeches/june-12-1944-fireside-chat-30-opening-fifth-war-loan-drive/"
"1450","https://millercenter.org/the-presidency/presidential-speeches/june-5-1944-fireside-chat-29-fall-rome/"
"1451","https://millercenter.org/the-presidency/presidential-speeches/january-11-1944-fireside-chat-28-state-union/"
"1452","https://millercenter.org/the-presidency/presidential-speeches/december-24-1943-fireside-chat-27-tehran-and-cairo-conferences/"
"1453","https://millercenter.org/the-presidency/presidential-speeches/december-1-1943-tehran-declaration/"
"1454","https://millercenter.org/the-presidency/presidential-speeches/september-8-1943-fireside-chat-26-armistice-italy/"
"1455","https://millercenter.org/the-presidency/presidential-speeches/july-28-1943-fireside-chat-25-fall-mussolini/"
"1456","https://millercenter.org/the-presidency/presidential-speeches/may-2-1943-fireside-chat-24-coal-crisis/"
"1457","https://millercenter.org/the-presidency/presidential-speeches/march-12-1933-fireside-chat-1-banking-crisis/"
"1458","https://millercenter.org/the-presidency/presidential-speeches/may-7-1933-fireside-chat-2-progress-during-first-two-months/"
"1459","https://millercenter.org/the-presidency/presidential-speeches/july-24-1933-fireside-chat-3-national-recovery-administration/"
"1460","https://millercenter.org/the-presidency/presidential-speeches/october-22-1933-fireside-chat-4-economic-progress/"
"1461","https://millercenter.org/the-presidency/presidential-speeches/june-28-1934-fireside-chat-5-addressing-critics/"
"1462","https://millercenter.org/the-presidency/presidential-speeches/september-30-1934-fireside-chat-6-government-and-capitalism/"
"1463","https://millercenter.org/the-presidency/presidential-speeches/april-28-1935-fireside-chat-7-works-relief-program-and-social/"
"1464","https://millercenter.org/the-presidency/presidential-speeches/june-27-1936-democratic-national-convention/"
"1465","https://millercenter.org/the-presidency/presidential-speeches/september-6-1936-fireside-chat-8-farmers-and-laborers/"
"1466","https://millercenter.org/the-presidency/presidential-speeches/october-31-1936-speech-madison-square-garden/"
"1467","https://millercenter.org/the-presidency/presidential-speeches/january-20-1937-second-inaugural-address/"
"1468","https://millercenter.org/the-presidency/presidential-speeches/october-5-1937-quarantine-speech/"
"1469","https://millercenter.org/the-presidency/presidential-speeches/october-12-1937-fireside-chat-10-new-legislation/"
"1470","https://millercenter.org/the-presidency/presidential-speeches/january-6-1941-state-union-four-freedoms"
"1471","https://millercenter.org/the-presidency/presidential-speeches/november-14-1937-fireside-chat-11-unemployment-census/"
"1472","https://millercenter.org/the-presidency/presidential-speeches/january-20-1941-third-inaugural-address"
"1473","https://millercenter.org/the-presidency/presidential-speeches/april-14-1938-fireside-chat-12-recession/"
"1474","https://millercenter.org/the-presidency/presidential-speeches/march-15-1941-lend-lease"
"1475","https://millercenter.org/the-presidency/presidential-speeches/june-24-1938-fireside-chat-13-purging-democratic-party/"
"1476","https://millercenter.org/the-presidency/presidential-speeches/may-27-1941-fireside-chat-17-unlimited-national-emergency"
"1477","https://millercenter.org/the-presidency/presidential-speeches/july-8-1938-dedication-memorial-northwest-territory/"
"1478","https://millercenter.org/the-presidency/presidential-speeches/september-3-1939-fireside-chat-14-european-war/"
"1479","https://millercenter.org/the-presidency/presidential-speeches/may-26-1940-fireside-chat-15-national-defense/"
"1480","https://millercenter.org/the-presidency/presidential-speeches/june-10-1940-stab-back-speech/"
"1481","https://millercenter.org/the-presidency/presidential-speeches/july-19-1940-democratic-national-convention/"
"1482","https://millercenter.org/the-presidency/presidential-speeches/september-11-1941-fireside-chat-18-greer-incident/"
"1483","https://millercenter.org/the-presidency/presidential-speeches/december-9-1941-fireside-chat-19-war-japan/"
"1484","https://millercenter.org/the-presidency/presidential-speeches/december-11-1941-message-congress-requesting-war-declarations/"
"1485","https://millercenter.org/the-presidency/presidential-speeches/february-23-1942-fireside-chat-20-progress-war/"
"1486","https://millercenter.org/the-presidency/presidential-speeches/april-28-1942-fireside-chat-21-sacrifice/"
"1487","https://millercenter.org/the-presidency/presidential-speeches/september-7-1942-fireside-chat-22-inflation-and-food-prices/"
"1488","https://millercenter.org/the-presidency/presidential-speeches/october-12-1942-fireside-chat-23-home-front/"
"1489","https://millercenter.org/the-presidency/presidential-speeches/january-7-1943-state-union-address/"
"1490","https://millercenter.org/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb/"
"1491","https://millercenter.org/the-presidency/presidential-speeches/august-9-1945-radio-report-american-people-potsdam-conference/"
"1492","https://millercenter.org/the-presidency/presidential-speeches/september-1-1945-announcing-surrender-japan/"
"1493","https://millercenter.org/the-presidency/presidential-speeches/october-27-1945-navy-day-address/"
"1494","https://millercenter.org/the-presidency/presidential-speeches/june-29-1947-address-naacp/"
"1495","https://millercenter.org/the-presidency/presidential-speeches/july-15-1948-democratic-national-convention/"
"1496","https://millercenter.org/the-presidency/presidential-speeches/september-18-1948-whistlestop-tour-chariton-iowa/"
"1497","https://millercenter.org/the-presidency/presidential-speeches/september-18-1948-whistlestop-tour-trenton-missouri/"
"1498","https://millercenter.org/the-presidency/presidential-speeches/january-15-1953-farewell-address/"
"1499","https://millercenter.org/the-presidency/presidential-speeches/october-22-1952-rear-platform-remarks/"
"1500","https://millercenter.org/the-presidency/presidential-speeches/march-29-1952-jefferson-jackson-day-dinner/"
"1501","https://millercenter.org/the-presidency/presidential-speeches/march-15-1952-columbia-scholastic-press-association/"
"1502","https://millercenter.org/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea/"
"1503","https://millercenter.org/the-presidency/presidential-speeches/january-20-1949-inaugural-address/"
"1504","https://millercenter.org/the-presidency/presidential-speeches/november-3-1948-victory-celebration/"
"1505","https://millercenter.org/the-presidency/presidential-speeches/september-23-1952-checkers-speech/"
"1506","https://millercenter.org/the-presidency/presidential-speeches/august-23-1956-republican-national-convention/"
"1507","https://millercenter.org/the-presidency/presidential-speeches/december-8-1953-atoms-peace/"
"1508","https://millercenter.org/the-presidency/presidential-speeches/april-16-1953-chance-peace/"
"1509","https://millercenter.org/the-presidency/presidential-speeches/october-22-1962-address-buildup-arms-cuba/"
"1510","https://millercenter.org/the-presidency/presidential-speeches/june-10-1963-american-university-commencement/"
"1511","https://millercenter.org/the-presidency/presidential-speeches/june-26-1963-ich-bin-ein-berliner-speech/"
"1512","https://millercenter.org/the-presidency/presidential-speeches/october-26-1963-remarks-amherst-college/"
"1513","https://millercenter.org/the-presidency/presidential-speeches/september-26-1963-address-mormon-tabernacle/"
"1514","https://millercenter.org/the-presidency/presidential-speeches/september-20-1963-address-un-general-assembly/"
"1515","https://millercenter.org/the-presidency/presidential-speeches/july-26-1963-address-nuclear-test-ban-treaty/"
"1516","https://millercenter.org/the-presidency/presidential-speeches/june-5-1963-remarks-us-air-force-academy/"
"1517","https://millercenter.org/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university/"
"1518","https://millercenter.org/the-presidency/presidential-speeches/january-14-1963-state-union-address/"
"1519","https://millercenter.org/the-presidency/presidential-speeches/september-30-1962-address-situation-university-mississippi/"
"1520","https://millercenter.org/the-presidency/presidential-speeches/september-12-1962-address-space-effort"
"1521","https://millercenter.org/the-presidency/presidential-speeches/january-9-1961-city-upon-hill-speech/"
"1522","https://millercenter.org/the-presidency/presidential-speeches/october-21-1960-debate-richard-nixon-new-york"
"1523","https://millercenter.org/the-presidency/presidential-speeches/january-30-1961-state-union/"
"1524","https://millercenter.org/the-presidency/presidential-speeches/february-21-1961-remarks-youth-fitness-program/"
"1525","https://millercenter.org/the-presidency/presidential-speeches/march-1-1961-establishment-peace-corps/"
"1526","https://millercenter.org/the-presidency/presidential-speeches/march-13-1961-address-diplomatic-corps-latin-america/"
"1527","https://millercenter.org/the-presidency/presidential-speeches/april-20-1961-address-american-association-newspaper-editors/"
"1528","https://millercenter.org/the-presidency/presidential-speeches/april-27-1961-president-and-press-speech/"
"1529","https://millercenter.org/the-presidency/presidential-speeches/may-3-1961-remarks-george-washington/"
"1530","https://millercenter.org/the-presidency/presidential-speeches/may-17-1961-address-canadian-parliament/"
"1531","https://millercenter.org/the-presidency/presidential-speeches/june-6-1961-report-american-people-returning-europe/"
"1532","https://millercenter.org/the-presidency/presidential-speeches/january-11-1962-state-union-address"
"1533","https://millercenter.org/the-presidency/presidential-speeches/june-7-1961-remarks-graduating-class-us-naval-academy/"
"1534","https://millercenter.org/the-presidency/presidential-speeches/march-23-1962-address-university-california-berkeley"
"1535","https://millercenter.org/the-presidency/presidential-speeches/july-25-1961-report-berlin-crisis/"
"1536","https://millercenter.org/the-presidency/presidential-speeches/june-6-1962-remarks-west-point"
"1537","https://millercenter.org/the-presidency/presidential-speeches/september-25-1961-address-un-general-assembly/"
"1538","https://millercenter.org/the-presidency/presidential-speeches/june-11-1962-yale-university-commencement"
"1539","https://millercenter.org/the-presidency/presidential-speeches/october-12-1961-address-university-north-carolina/"
"1540","https://millercenter.org/the-presidency/presidential-speeches/november-11-1961-remarks-veterans-day-ceremony/"
"1541","https://millercenter.org/the-presidency/presidential-speeches/november-16-1961-university-washingtons-100th-anniversary/"
"1542","https://millercenter.org/the-presidency/presidential-speeches/december-6-1961-address-national-association-manufacturers/"
"1543","https://millercenter.org/the-presidency/presidential-speeches/december-7-1961-address-miami-opening-afl-cio-convention/"
"1544","https://millercenter.org/the-presidency/presidential-speeches/december-11-1961-remarks-un-delegation-women/"
"1545","https://millercenter.org/the-presidency/presidential-speeches/march-15-1965-speech-congress-voting-rights/"
"1546","https://millercenter.org/the-presidency/presidential-speeches/may-13-1965-speech-association-american-editorial-cartoonists"
"1547","https://millercenter.org/the-presidency/presidential-speeches/june-1-1965-press-conference-east-room"
"1548","https://millercenter.org/the-presidency/presidential-speeches/june-4-1965-remarks-howard-university-commencement"
"1549","https://millercenter.org/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act/"
"1550","https://millercenter.org/the-presidency/presidential-speeches/july-28-1965-press-conference"
"1551","https://millercenter.org/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house"
"1552","https://millercenter.org/the-presidency/presidential-speeches/january-12-1966-state-union"
"1553","https://millercenter.org/the-presidency/presidential-speeches/january-31-1966-statement-resumption-bombing-north-vietnam"
"1554","https://millercenter.org/the-presidency/presidential-speeches/february-23-1966-remarks-receiving-national-freedom-award"
"1555","https://millercenter.org/the-presidency/presidential-speeches/march-23-1966-speech-foreign-institute"
"1556","https://millercenter.org/the-presidency/presidential-speeches/june-30-1966-remarks-omaha-nebraska"
"1557","https://millercenter.org/the-presidency/presidential-speeches/july-5-1966-press-conference-lbj-ranch"
"1558","https://millercenter.org/the-presidency/presidential-speeches/july-12-1966-speech-us-foreign-policy-asia"
"1559","https://millercenter.org/the-presidency/presidential-speeches/july-20-1966-press-conference-east-room"
"1560","https://millercenter.org/the-presidency/presidential-speeches/october-6-1966-press-conference"
"1561","https://millercenter.org/the-presidency/presidential-speeches/march-31-1968-remarks-decision-not-seek-re-election/"
"1562","https://millercenter.org/the-presidency/presidential-speeches/january-14-1969-state-union-address/"
"1563","https://millercenter.org/the-presidency/presidential-speeches/october-31-1968-remarks-cessation-bombing-north-vietnam/"
"1564","https://millercenter.org/the-presidency/presidential-speeches/july-1-1968-remarks-signing-nuclear-nonproliferation-treaty/"
"1565","https://millercenter.org/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act/"
"1566","https://millercenter.org/the-presidency/presidential-speeches/april-3-1968-press-conference/"
"1567","https://millercenter.org/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters/"
"1568","https://millercenter.org/the-presidency/presidential-speeches/january-17-1968-state-union-address/"
"1569","https://millercenter.org/the-presidency/presidential-speeches/december-19-1967-conversation-president-lyndon-johnson/"
"1570","https://millercenter.org/the-presidency/presidential-speeches/november-17-1967-press-conference/"
"1571","https://millercenter.org/the-presidency/presidential-speeches/september-29-1967-speech-vietnam/"
"1572","https://millercenter.org/the-presidency/presidential-speeches/august-18-1967-press-conference/"
"1573","https://millercenter.org/the-presidency/presidential-speeches/july-27-1967-speech-nation-civil-disorders"
"1574","https://millercenter.org/the-presidency/presidential-speeches/may-30-1963-remarks-gettysburg-civil-rights/"
"1575","https://millercenter.org/the-presidency/presidential-speeches/november-28-1963-thanksgiving-message/"
"1576","https://millercenter.org/the-presidency/presidential-speeches/december-17-1963-address-un-general-assembly/"
"1577","https://millercenter.org/the-presidency/presidential-speeches/january-8-1964-state-union/"
"1578","https://millercenter.org/the-presidency/presidential-speeches/february-1-1964-press-conference/"
"1579","https://millercenter.org/the-presidency/presidential-speeches/february-21-1964-remarks-ninety-sixth-charter-day-observances/"
"1580","https://millercenter.org/the-presidency/presidential-speeches/february-29-1964-press-conference-state-department/"
"1581","https://millercenter.org/the-presidency/presidential-speeches/march-7-1964-press-conference-white-house/"
"1582","https://millercenter.org/the-presidency/presidential-speeches/april-16-1964-press-conference-state-department/"
"1583","https://millercenter.org/the-presidency/presidential-speeches/april-20-1964-speech-associated-press-luncheon/"
"1584","https://millercenter.org/the-presidency/presidential-speeches/may-6-1964-press-conference-south-lawn/"
"1585","https://millercenter.org/the-presidency/presidential-speeches/may-22-1964-remarks-university-michigan/"
"1586","https://millercenter.org/the-presidency/presidential-speeches/july-24-1964-press-conference-state-department/"
"1587","https://millercenter.org/the-presidency/presidential-speeches/august-4-1964-report-gulf-tonkin-incident/"
"1588","https://millercenter.org/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university/"
"1589","https://millercenter.org/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national/"
"1590","https://millercenter.org/the-presidency/presidential-speeches/october-9-1964-speech-jung-hotel-new-orleans/"
"1591","https://millercenter.org/the-presidency/presidential-speeches/october-18-1964-report-nation-events-china-and-ussr/"
"1592","https://millercenter.org/the-presidency/presidential-speeches/january-4-1965-state-union/"
"1593","https://millercenter.org/the-presidency/presidential-speeches/february-4-1965-press-conference/"
"1594","https://millercenter.org/the-presidency/presidential-speeches/march-13-1965-press-conference-white-house/"
"1595","https://millercenter.org/the-presidency/presidential-speeches/march-20-1965-press-conference-lbj-ranch/"
"1596","https://millercenter.org/the-presidency/presidential-speeches/june-11-1965-remarks-manned-space-flight-center"
"1597","https://millercenter.org/the-presidency/presidential-speeches/march-26-1965-remarks-reception-astronauts-grissom-and-young/"
"1598","https://millercenter.org/the-presidency/presidential-speeches/june-25-1965-remarks-20th-anniversary-un-charter"
"1599","https://millercenter.org/the-presidency/presidential-speeches/july-13-1965-press-conference-east-room"
"1600","https://millercenter.org/the-presidency/presidential-speeches/march-26-1965-statement-arrests-violo-liuzzo-murder/"
"1601","https://millercenter.org/the-presidency/presidential-speeches/april-7-1965-address-johns-hopkins-university/"
"1602","https://millercenter.org/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room/"
"1603","https://millercenter.org/the-presidency/presidential-speeches/april-28-1965-statement-sending-troops-dominican-republic/"
"1604","https://millercenter.org/the-presidency/presidential-speeches/may-2-1965-report-situation-dominican-republic/"
"1605","https://millercenter.org/the-presidency/presidential-speeches/april-29-1974-address-nation-presidential-tape-recordings/"
"1606","https://millercenter.org/the-presidency/presidential-speeches/february-25-1974-presidents-news-conference/"
"1607","https://millercenter.org/the-presidency/presidential-speeches/january-30-1974-state-union-address/"
"1608","https://millercenter.org/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations/"
"1609","https://millercenter.org/the-presidency/presidential-speeches/january-23-1973-address-nation-announcing-agreement-ending-war/"
"1610","https://millercenter.org/the-presidency/presidential-speeches/january-20-1973-second-inaugural-address/"
"1611","https://millercenter.org/the-presidency/presidential-speeches/november-7-1972-remarks-being-reelected-presidency/"
"1612","https://millercenter.org/the-presidency/presidential-speeches/november-6-1972-remarks-election-eve/"
"1613","https://millercenter.org/the-presidency/presidential-speeches/may-8-1972-address-nation-situation-southeast-asia/"
"1614","https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam/"
"1615","https://millercenter.org/the-presidency/presidential-speeches/january-22-1970-state-union-address/"
"1616","https://millercenter.org/the-presidency/presidential-speeches/january-22-1971-state-union-address/"
"1617","https://millercenter.org/the-presidency/presidential-speeches/february-25-1971-radio-address-about-second-annual-foreign/"
"1618","https://millercenter.org/the-presidency/presidential-speeches/april-7-1971-address-nation-situation-southeast-asia/"
"1619","https://millercenter.org/the-presidency/presidential-speeches/may-20-1971-remarks-announcing-agreement-strategic-arms/"
"1620","https://millercenter.org/the-presidency/presidential-speeches/january-20-1972-state-union-address/"
"1621","https://millercenter.org/the-presidency/presidential-speeches/january-25-1972-address-nation-plan-peace-vietnam/"
"1622","https://millercenter.org/the-presidency/presidential-speeches/january-12-1977-state-union-address/"
"1623","https://millercenter.org/the-presidency/presidential-speeches/january-19-1976-state-union-address/"
"1624","https://millercenter.org/the-presidency/presidential-speeches/december-7-1975-address-university-hawaii/"
"1625","https://millercenter.org/the-presidency/presidential-speeches/august-1-1975-remarks-helsinki/"
"1626","https://millercenter.org/the-presidency/presidential-speeches/may-27-1975-address-energy-policy/"
"1627","https://millercenter.org/the-presidency/presidential-speeches/april-23-1975-remarks-tulane-university/"
"1628","https://millercenter.org/the-presidency/presidential-speeches/january-15-1975-state-union-address/"
"1629","https://millercenter.org/the-presidency/presidential-speeches/october-8-1974-whip-inflation-now-speech/"
"1630","https://millercenter.org/the-presidency/presidential-speeches/september-18-1974-address-general-assembly-united-nations/"
"1631","https://millercenter.org/the-presidency/presidential-speeches/september-16-1974-remarks-clemency-vietnam-era-draft-evaders/"
"1632","https://millercenter.org/the-presidency/presidential-speeches/august-9-1974-remarks-taking-oath-office/"
"1633","https://millercenter.org/the-presidency/presidential-speeches/september-17-1978-president-carters-remarks-joint-statement/"
"1634","https://millercenter.org/the-presidency/presidential-speeches/january-14-1981-farewell-speech/"
"1635","https://millercenter.org/the-presidency/presidential-speeches/august-14-1980-acceptance-speech-democratic-national/"
"1636","https://millercenter.org/the-presidency/presidential-speeches/april-25-1980-statement-iran-rescue-mission/"
"1637","https://millercenter.org/the-presidency/presidential-speeches/january-23-1980-state-union-address/"
"1638","https://millercenter.org/the-presidency/presidential-speeches/january-4-1980-speech-afghanistan/"
"1639","https://millercenter.org/the-presidency/presidential-speeches/january-23-1979-state-union-address/"
"1640","https://millercenter.org/the-presidency/presidential-speeches/december-15-1978-speech-establishing-diplomatic-relations/"
"1641","https://millercenter.org/the-presidency/presidential-speeches/october-24-1978-anti-inflation-program-speech/"
"1642","https://millercenter.org/the-presidency/presidential-speeches/january-19-1978-state-union-address/"
"1643","https://millercenter.org/the-presidency/presidential-speeches/october-22-1976-debate-president-gerald-ford/"
"1644","https://millercenter.org/the-presidency/presidential-speeches/october-6-1976-debate-president-gerald-ford-foreign-and"
"1645","https://millercenter.org/the-presidency/presidential-speeches/february-2-1977-report-american-people-energy/"
"1646","https://millercenter.org/the-presidency/presidential-speeches/march-9-1977-remarks-president-carters-press-conference/"
"1647","https://millercenter.org/the-presidency/presidential-speeches/april-18-1977-address-nation-energy/"
"1648","https://millercenter.org/the-presidency/presidential-speeches/may-22-1977-university-notre-dame-commencement/"
"1649","https://millercenter.org/the-presidency/presidential-speeches/september-7-1977-statement-panama-canal-treaty-signing/"
"1650","https://millercenter.org/the-presidency/presidential-speeches/november-8-1977-address-nation-energy/"
"1651","https://millercenter.org/the-presidency/presidential-speeches/january-27-1987-state-union-address/"
"1652","https://millercenter.org/the-presidency/presidential-speeches/october-22-1986-remarks-signing-tax-reform-act"
"1653","https://millercenter.org/the-presidency/presidential-speeches/december-8-1987-remarks-signing-inf-treaty-soviet-premier/"
"1654","https://millercenter.org/the-presidency/presidential-speeches/december-10-1987-address-nation-soviet-us-summit-meeting/"
"1655","https://millercenter.org/the-presidency/presidential-speeches/january-25-1988-state-union-address/"
"1656","https://millercenter.org/the-presidency/presidential-speeches/may-31-1988-address-moscow-state-university/"
"1657","https://millercenter.org/the-presidency/presidential-speeches/august-15-1988-farewell-address-republican-national-convention/"
"1658","https://millercenter.org/the-presidency/presidential-speeches/september-26-1988-address-united-nations/"
"1659","https://millercenter.org/the-presidency/presidential-speeches/november-11-1988-remarks-veterans-day-ceremony/"
"1660","https://millercenter.org/the-presidency/presidential-speeches/december-16-1988-speech-foreign-policy/"
"1661","https://millercenter.org/the-presidency/presidential-speeches/january-11-1989-farewell-address/"
"1662","https://millercenter.org/the-presidency/presidential-speeches/july-17-1980-republican-national-convention/"
"1663","https://millercenter.org/the-presidency/presidential-speeches/november-13-1979-announcement-presidential-candidacy"
"1664","https://millercenter.org/the-presidency/presidential-speeches/january-29-1981-first-press-conference/"
"1665","https://millercenter.org/the-presidency/presidential-speeches/june-9-1982-address-bundestag-west-germany"
"1666","https://millercenter.org/the-presidency/presidential-speeches/april-28-1981-address-program-economic-recovery/"
"1667","https://millercenter.org/the-presidency/presidential-speeches/june-17-1982-speech-united-nations-general-assembly"
"1668","https://millercenter.org/the-presidency/presidential-speeches/may-17-1981-address-university-notre-dame/"
"1669","https://millercenter.org/the-presidency/presidential-speeches/august-16-1982-address-tax-and-budget-legislation"
"1670","https://millercenter.org/the-presidency/presidential-speeches/june-29-1981-speech-naacp-annual-convention/"
"1671","https://millercenter.org/the-presidency/presidential-speeches/september-1-1982-speech-nation-us-policy-middle-east"
"1672","https://millercenter.org/the-presidency/presidential-speeches/july-27-1981-address-federal-tax-reduction-legislation/"
"1673","https://millercenter.org/the-presidency/presidential-speeches/september-20-1982-address-nation-lebanon"
"1674","https://millercenter.org/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike/"
"1675","https://millercenter.org/the-presidency/presidential-speeches/january-25-1983-state-union-address"
"1676","https://millercenter.org/the-presidency/presidential-speeches/november-18-1981-speech-strategic-arms-reduction-talks/"
"1677","https://millercenter.org/the-presidency/presidential-speeches/december-23-1981-address-nation-christmas-and-situation-poland/"
"1678","https://millercenter.org/the-presidency/presidential-speeches/january-26-1982-state-union-address/"
"1679","https://millercenter.org/the-presidency/presidential-speeches/june-8-1982-address-british-parliament/"
"1680","https://millercenter.org/the-presidency/presidential-speeches/february-18-1983-speech-conservative-political-action/"
"1681","https://millercenter.org/the-presidency/presidential-speeches/march-23-1983-address-nation-national-security/"
"1682","https://millercenter.org/the-presidency/presidential-speeches/june-6-1984-40th-anniversary-d-day"
"1683","https://millercenter.org/the-presidency/presidential-speeches/april-27-1983-address-central-america/"
"1684","https://millercenter.org/the-presidency/presidential-speeches/august-23-1984-republican-national-convention"
"1685","https://millercenter.org/the-presidency/presidential-speeches/september-5-1983-speech-soviet-attack-korean-airliner/"
"1686","https://millercenter.org/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues"
"1687","https://millercenter.org/the-presidency/presidential-speeches/october-27-1983-speech-nation-lebanon-and-grenada/"
"1688","https://millercenter.org/the-presidency/presidential-speeches/october-21-1984-debate-walter-mondale-defense-and-foreign"
"1689","https://millercenter.org/the-presidency/presidential-speeches/november-2-1983-speech-creation-martin-luther-king-jr-national/"
"1690","https://millercenter.org/the-presidency/presidential-speeches/january-21-1985-second-inaugural-address"
"1691","https://millercenter.org/the-presidency/presidential-speeches/november-4-1983-remarks-us-casualties-lebanon-and-grenada/"
"1692","https://millercenter.org/the-presidency/presidential-speeches/february-6-1985-state-union-address"
"1693","https://millercenter.org/the-presidency/presidential-speeches/january-25-1984-state-union-address/"
"1694","https://millercenter.org/the-presidency/presidential-speeches/may-5-1985-bergen-belsen-concentration-camp"
"1695","https://millercenter.org/the-presidency/presidential-speeches/january-29-1984-address-announcing-his-candidacy-reelection/"
"1696","https://millercenter.org/the-presidency/presidential-speeches/november-21-1985-speech-geneva-summit"
"1697","https://millercenter.org/the-presidency/presidential-speeches/may-28-1984-remarks-honoring-vietnam-wars-unknown-soldier/"
"1698","https://millercenter.org/the-presidency/presidential-speeches/january-28-1986-address-space-shuttle-challenger"
"1699","https://millercenter.org/the-presidency/presidential-speeches/june-3-1984-remarks-citizens-ballyporeen-ireland/"
"1700","https://millercenter.org/the-presidency/presidential-speeches/february-4-1986-state-union-address"
"1701","https://millercenter.org/the-presidency/presidential-speeches/january-5-1993-address-west-point/"
"1702","https://millercenter.org/the-presidency/presidential-speeches/december-15-1992-remarks-texas-am-university/"
